,total_tests,date,location,cty_id
0,,2020-03-13,Aruba,1
1,,2020-03-19,Aruba,1
2,,2020-03-20,Aruba,1
3,,2020-03-21,Aruba,1
4,,2020-03-22,Aruba,1
5,,2020-03-23,Aruba,1
6,,2020-03-24,Aruba,1
7,,2020-03-25,Aruba,1
8,,2020-03-26,Aruba,1
9,,2020-03-27,Aruba,1
10,,2020-03-28,Aruba,1
11,,2020-03-29,Aruba,1
12,,2020-03-30,Aruba,1
13,,2020-03-31,Aruba,1
14,,2020-04-01,Aruba,1
15,,2020-04-02,Aruba,1
16,,2020-04-03,Aruba,1
17,,2020-04-04,Aruba,1
18,,2020-04-05,Aruba,1
19,,2020-04-06,Aruba,1
20,,2020-04-07,Aruba,1
21,,2020-04-08,Aruba,1
22,,2020-04-09,Aruba,1
23,,2020-04-10,Aruba,1
24,,2020-04-11,Aruba,1
25,,2020-04-12,Aruba,1
26,,2020-04-13,Aruba,1
27,,2020-04-14,Aruba,1
28,,2020-04-15,Aruba,1
29,,2020-04-16,Aruba,1
30,,2020-04-17,Aruba,1
31,,2020-04-18,Aruba,1
32,,2020-04-19,Aruba,1
33,,2020-04-20,Aruba,1
34,,2020-04-21,Aruba,1
35,,2020-04-22,Aruba,1
36,,2020-04-23,Aruba,1
37,,2020-04-24,Aruba,1
38,,2020-04-25,Aruba,1
39,,2020-04-26,Aruba,1
40,,2020-04-27,Aruba,1
41,,2020-04-28,Aruba,1
42,,2020-04-29,Aruba,1
43,,2020-04-30,Aruba,1
44,,2020-05-01,Aruba,1
45,,2020-05-02,Aruba,1
46,,2020-05-03,Aruba,1
47,,2020-05-04,Aruba,1
48,,2020-05-05,Aruba,1
49,,2020-05-06,Aruba,1
50,,2020-05-07,Aruba,1
51,,2020-05-08,Aruba,1
52,,2020-05-09,Aruba,1
53,,2020-05-10,Aruba,1
54,,2020-05-11,Aruba,1
55,,2020-05-12,Aruba,1
56,,2020-05-13,Aruba,1
57,,2020-05-14,Aruba,1
58,,2020-05-15,Aruba,1
59,,2020-05-16,Aruba,1
60,,2020-05-17,Aruba,1
61,,2020-05-18,Aruba,1
62,,2020-05-19,Aruba,1
63,,2020-05-20,Aruba,1
64,,2020-05-21,Aruba,1
65,,2020-05-22,Aruba,1
66,,2020-05-23,Aruba,1
67,,2020-05-24,Aruba,1
68,,2020-05-25,Aruba,1
69,,2020-05-26,Aruba,1
70,,2020-05-27,Aruba,1
71,,2020-05-28,Aruba,1
72,,2020-05-29,Aruba,1
73,,2020-05-30,Aruba,1
74,,2020-05-31,Aruba,1
75,,2020-06-01,Aruba,1
76,,2020-06-02,Aruba,1
77,,2020-06-03,Aruba,1
78,,2020-06-04,Aruba,1
79,,2020-06-05,Aruba,1
80,,2020-06-06,Aruba,1
81,,2020-06-07,Aruba,1
82,,2020-06-08,Aruba,1
83,,2020-06-09,Aruba,1
84,,2020-06-10,Aruba,1
85,,2020-06-11,Aruba,1
86,,2020-06-12,Aruba,1
87,,2020-06-13,Aruba,1
88,,2020-06-14,Aruba,1
89,,2020-06-15,Aruba,1
90,,2020-06-16,Aruba,1
91,,2020-06-17,Aruba,1
92,,2020-06-18,Aruba,1
93,,2020-06-19,Aruba,1
94,,2020-06-20,Aruba,1
95,,2020-06-21,Aruba,1
96,,2020-06-22,Aruba,1
97,,2020-06-23,Aruba,1
98,,2020-06-24,Aruba,1
99,,2020-06-25,Aruba,1
100,,2020-06-26,Aruba,1
101,,2020-06-27,Aruba,1
102,,2020-06-28,Aruba,1
103,,2020-06-29,Aruba,1
104,,2020-06-30,Aruba,1
105,,2020-07-01,Aruba,1
106,,2020-07-02,Aruba,1
107,,2020-07-03,Aruba,1
108,,2020-07-04,Aruba,1
109,,2020-07-05,Aruba,1
110,,2020-07-06,Aruba,1
111,,2020-07-07,Aruba,1
112,,2020-07-08,Aruba,1
113,,2020-07-09,Aruba,1
114,,2020-07-10,Aruba,1
115,,2020-07-11,Aruba,1
116,,2020-07-12,Aruba,1
117,,2020-07-13,Aruba,1
118,,2020-07-14,Aruba,1
119,,2020-07-15,Aruba,1
120,,2020-07-16,Aruba,1
121,,2020-07-17,Aruba,1
122,,2020-07-18,Aruba,1
123,,2020-07-19,Aruba,1
124,,2020-07-20,Aruba,1
125,,2020-07-21,Aruba,1
126,,2020-07-22,Aruba,1
127,,2020-07-23,Aruba,1
128,,2020-07-24,Aruba,1
129,,2020-07-25,Aruba,1
130,,2020-07-26,Aruba,1
131,,2020-07-27,Aruba,1
132,,2020-07-28,Aruba,1
133,,2020-07-29,Aruba,1
134,,2020-07-30,Aruba,1
135,,2020-07-31,Aruba,1
136,,2020-08-01,Aruba,1
137,,2020-08-02,Aruba,1
138,,2020-08-03,Aruba,1
139,,2020-08-04,Aruba,1
140,,2020-08-05,Aruba,1
141,,2020-08-06,Aruba,1
142,,2020-08-07,Aruba,1
143,,2020-08-08,Aruba,1
144,,2020-08-09,Aruba,1
145,,2020-08-10,Aruba,1
146,,2020-08-11,Aruba,1
147,,2020-08-12,Aruba,1
148,,2020-08-13,Aruba,1
149,,2020-08-14,Aruba,1
150,,2020-08-15,Aruba,1
151,,2020-08-16,Aruba,1
152,,2020-08-17,Aruba,1
153,,2020-08-18,Aruba,1
154,,2020-08-19,Aruba,1
155,,2020-08-20,Aruba,1
156,,2020-08-21,Aruba,1
157,,2020-08-22,Aruba,1
158,,2020-08-23,Aruba,1
159,,2020-08-24,Aruba,1
160,,2020-08-25,Aruba,1
161,,2020-08-26,Aruba,1
162,,2020-08-27,Aruba,1
163,,2020-08-28,Aruba,1
164,,2020-08-29,Aruba,1
165,,2020-08-30,Aruba,1
166,,2020-08-31,Aruba,1
167,,2020-09-01,Aruba,1
168,,2020-09-02,Aruba,1
169,,2020-09-03,Aruba,1
170,,2020-09-04,Aruba,1
171,,2020-09-05,Aruba,1
172,,2020-09-06,Aruba,1
173,,2020-09-07,Aruba,1
174,,2020-09-08,Aruba,1
175,,2020-09-09,Aruba,1
176,,2020-09-10,Aruba,1
177,,2020-09-11,Aruba,1
178,,2020-09-12,Aruba,1
179,,2020-09-13,Aruba,1
180,,2020-09-14,Aruba,1
181,,2020-09-15,Aruba,1
182,,2020-09-16,Aruba,1
183,,2020-09-17,Aruba,1
184,,2020-09-18,Aruba,1
185,,2020-09-19,Aruba,1
186,,2020-09-20,Aruba,1
187,,2020-09-21,Aruba,1
188,,2020-09-22,Aruba,1
189,,2020-09-23,Aruba,1
190,,2020-09-24,Aruba,1
191,,2020-09-25,Aruba,1
192,,2020-09-26,Aruba,1
193,,2020-09-27,Aruba,1
194,,2020-09-28,Aruba,1
195,,2020-09-29,Aruba,1
196,,2020-09-30,Aruba,1
197,,2020-10-01,Aruba,1
198,,2020-10-02,Aruba,1
199,,2020-10-03,Aruba,1
200,,2020-10-04,Aruba,1
201,,2020-10-05,Aruba,1
202,,2020-10-06,Aruba,1
203,,2020-10-07,Aruba,1
204,,2020-10-08,Aruba,1
205,,2020-10-09,Aruba,1
206,,2020-10-10,Aruba,1
207,,2020-10-11,Aruba,1
208,,2020-10-12,Aruba,1
209,,2020-10-13,Aruba,1
210,,2020-10-14,Aruba,1
211,,2020-10-15,Aruba,1
212,,2020-10-16,Aruba,1
213,,2020-10-17,Aruba,1
214,,2020-10-18,Aruba,1
215,,2020-10-19,Aruba,1
216,,2020-10-20,Aruba,1
217,,2020-10-21,Aruba,1
218,,2020-10-22,Aruba,1
219,,2020-10-23,Aruba,1
220,,2020-10-24,Aruba,1
221,,2020-10-25,Aruba,1
222,,2020-10-26,Aruba,1
223,,2020-10-27,Aruba,1
224,,2020-10-28,Aruba,1
225,,2020-10-29,Aruba,1
226,,2020-10-30,Aruba,1
227,,2020-10-31,Aruba,1
228,,2020-11-01,Aruba,1
229,,2020-11-02,Aruba,1
230,,2020-11-03,Aruba,1
231,,2020-11-04,Aruba,1
232,,2020-11-05,Aruba,1
233,,2020-11-06,Aruba,1
234,,2020-11-07,Aruba,1
235,,2020-11-08,Aruba,1
236,,2020-11-09,Aruba,1
237,,2020-11-10,Aruba,1
238,,2020-11-11,Aruba,1
239,,2020-11-12,Aruba,1
240,,2020-11-13,Aruba,1
241,,2020-11-14,Aruba,1
242,,2020-11-15,Aruba,1
243,,2020-11-16,Aruba,1
244,,2019-12-31,Afghanistan,2
245,,2020-01-01,Afghanistan,2
246,,2020-01-02,Afghanistan,2
247,,2020-01-03,Afghanistan,2
248,,2020-01-04,Afghanistan,2
249,,2020-01-05,Afghanistan,2
250,,2020-01-06,Afghanistan,2
251,,2020-01-07,Afghanistan,2
252,,2020-01-08,Afghanistan,2
253,,2020-01-09,Afghanistan,2
254,,2020-01-10,Afghanistan,2
255,,2020-01-11,Afghanistan,2
256,,2020-01-12,Afghanistan,2
257,,2020-01-13,Afghanistan,2
258,,2020-01-14,Afghanistan,2
259,,2020-01-15,Afghanistan,2
260,,2020-01-16,Afghanistan,2
261,,2020-01-17,Afghanistan,2
262,,2020-01-18,Afghanistan,2
263,,2020-01-19,Afghanistan,2
264,,2020-01-20,Afghanistan,2
265,,2020-01-21,Afghanistan,2
266,,2020-01-22,Afghanistan,2
267,,2020-01-23,Afghanistan,2
268,,2020-01-24,Afghanistan,2
269,,2020-01-25,Afghanistan,2
270,,2020-01-26,Afghanistan,2
271,,2020-01-27,Afghanistan,2
272,,2020-01-28,Afghanistan,2
273,,2020-01-29,Afghanistan,2
274,,2020-01-30,Afghanistan,2
275,,2020-01-31,Afghanistan,2
276,,2020-02-01,Afghanistan,2
277,,2020-02-02,Afghanistan,2
278,,2020-02-03,Afghanistan,2
279,,2020-02-04,Afghanistan,2
280,,2020-02-05,Afghanistan,2
281,,2020-02-06,Afghanistan,2
282,,2020-02-07,Afghanistan,2
283,,2020-02-08,Afghanistan,2
284,,2020-02-09,Afghanistan,2
285,,2020-02-10,Afghanistan,2
286,,2020-02-11,Afghanistan,2
287,,2020-02-12,Afghanistan,2
288,,2020-02-13,Afghanistan,2
289,,2020-02-14,Afghanistan,2
290,,2020-02-15,Afghanistan,2
291,,2020-02-16,Afghanistan,2
292,,2020-02-17,Afghanistan,2
293,,2020-02-18,Afghanistan,2
294,,2020-02-19,Afghanistan,2
295,,2020-02-20,Afghanistan,2
296,,2020-02-21,Afghanistan,2
297,,2020-02-22,Afghanistan,2
298,,2020-02-23,Afghanistan,2
299,,2020-02-24,Afghanistan,2
300,,2020-02-25,Afghanistan,2
301,,2020-02-26,Afghanistan,2
302,,2020-02-27,Afghanistan,2
303,,2020-02-28,Afghanistan,2
304,,2020-02-29,Afghanistan,2
305,,2020-03-01,Afghanistan,2
306,,2020-03-02,Afghanistan,2
307,,2020-03-03,Afghanistan,2
308,,2020-03-04,Afghanistan,2
309,,2020-03-05,Afghanistan,2
310,,2020-03-06,Afghanistan,2
311,,2020-03-07,Afghanistan,2
312,,2020-03-08,Afghanistan,2
313,,2020-03-09,Afghanistan,2
314,,2020-03-10,Afghanistan,2
315,,2020-03-11,Afghanistan,2
316,,2020-03-12,Afghanistan,2
317,,2020-03-13,Afghanistan,2
318,,2020-03-14,Afghanistan,2
319,,2020-03-15,Afghanistan,2
320,,2020-03-16,Afghanistan,2
321,,2020-03-17,Afghanistan,2
322,,2020-03-18,Afghanistan,2
323,,2020-03-19,Afghanistan,2
324,,2020-03-20,Afghanistan,2
325,,2020-03-21,Afghanistan,2
326,,2020-03-22,Afghanistan,2
327,,2020-03-23,Afghanistan,2
328,,2020-03-24,Afghanistan,2
329,,2020-03-25,Afghanistan,2
330,,2020-03-26,Afghanistan,2
331,,2020-03-27,Afghanistan,2
332,,2020-03-28,Afghanistan,2
333,,2020-03-29,Afghanistan,2
334,,2020-03-30,Afghanistan,2
335,,2020-03-31,Afghanistan,2
336,,2020-04-01,Afghanistan,2
337,,2020-04-02,Afghanistan,2
338,,2020-04-03,Afghanistan,2
339,,2020-04-04,Afghanistan,2
340,,2020-04-05,Afghanistan,2
341,,2020-04-06,Afghanistan,2
342,,2020-04-07,Afghanistan,2
343,,2020-04-08,Afghanistan,2
344,,2020-04-09,Afghanistan,2
345,,2020-04-10,Afghanistan,2
346,,2020-04-11,Afghanistan,2
347,,2020-04-12,Afghanistan,2
348,,2020-04-13,Afghanistan,2
349,,2020-04-14,Afghanistan,2
350,,2020-04-15,Afghanistan,2
351,,2020-04-16,Afghanistan,2
352,,2020-04-17,Afghanistan,2
353,,2020-04-18,Afghanistan,2
354,,2020-04-19,Afghanistan,2
355,,2020-04-20,Afghanistan,2
356,,2020-04-21,Afghanistan,2
357,,2020-04-22,Afghanistan,2
358,,2020-04-23,Afghanistan,2
359,,2020-04-24,Afghanistan,2
360,,2020-04-25,Afghanistan,2
361,,2020-04-26,Afghanistan,2
362,,2020-04-27,Afghanistan,2
363,,2020-04-28,Afghanistan,2
364,,2020-04-29,Afghanistan,2
365,,2020-04-30,Afghanistan,2
366,,2020-05-01,Afghanistan,2
367,,2020-05-02,Afghanistan,2
368,,2020-05-03,Afghanistan,2
369,,2020-05-04,Afghanistan,2
370,,2020-05-05,Afghanistan,2
371,,2020-05-06,Afghanistan,2
372,,2020-05-07,Afghanistan,2
373,,2020-05-08,Afghanistan,2
374,,2020-05-09,Afghanistan,2
375,,2020-05-10,Afghanistan,2
376,,2020-05-11,Afghanistan,2
377,,2020-05-12,Afghanistan,2
378,,2020-05-13,Afghanistan,2
379,,2020-05-14,Afghanistan,2
380,,2020-05-15,Afghanistan,2
381,,2020-05-16,Afghanistan,2
382,,2020-05-17,Afghanistan,2
383,,2020-05-18,Afghanistan,2
384,,2020-05-19,Afghanistan,2
385,,2020-05-20,Afghanistan,2
386,,2020-05-21,Afghanistan,2
387,,2020-05-22,Afghanistan,2
388,,2020-05-23,Afghanistan,2
389,,2020-05-24,Afghanistan,2
390,,2020-05-25,Afghanistan,2
391,,2020-05-26,Afghanistan,2
392,,2020-05-27,Afghanistan,2
393,,2020-05-28,Afghanistan,2
394,,2020-05-29,Afghanistan,2
395,,2020-05-30,Afghanistan,2
396,,2020-05-31,Afghanistan,2
397,,2020-06-01,Afghanistan,2
398,,2020-06-02,Afghanistan,2
399,,2020-06-03,Afghanistan,2
400,,2020-06-04,Afghanistan,2
401,,2020-06-05,Afghanistan,2
402,,2020-06-06,Afghanistan,2
403,,2020-06-07,Afghanistan,2
404,,2020-06-08,Afghanistan,2
405,,2020-06-09,Afghanistan,2
406,,2020-06-10,Afghanistan,2
407,,2020-06-11,Afghanistan,2
408,,2020-06-12,Afghanistan,2
409,,2020-06-13,Afghanistan,2
410,,2020-06-14,Afghanistan,2
411,,2020-06-15,Afghanistan,2
412,,2020-06-16,Afghanistan,2
413,,2020-06-17,Afghanistan,2
414,,2020-06-18,Afghanistan,2
415,,2020-06-19,Afghanistan,2
416,,2020-06-20,Afghanistan,2
417,,2020-06-21,Afghanistan,2
418,,2020-06-22,Afghanistan,2
419,,2020-06-23,Afghanistan,2
420,,2020-06-24,Afghanistan,2
421,,2020-06-25,Afghanistan,2
422,,2020-06-26,Afghanistan,2
423,,2020-06-27,Afghanistan,2
424,,2020-06-28,Afghanistan,2
425,,2020-06-29,Afghanistan,2
426,,2020-06-30,Afghanistan,2
427,,2020-07-01,Afghanistan,2
428,,2020-07-02,Afghanistan,2
429,,2020-07-03,Afghanistan,2
430,,2020-07-04,Afghanistan,2
431,,2020-07-05,Afghanistan,2
432,,2020-07-06,Afghanistan,2
433,,2020-07-07,Afghanistan,2
434,,2020-07-08,Afghanistan,2
435,,2020-07-09,Afghanistan,2
436,,2020-07-10,Afghanistan,2
437,,2020-07-11,Afghanistan,2
438,,2020-07-12,Afghanistan,2
439,,2020-07-13,Afghanistan,2
440,,2020-07-14,Afghanistan,2
441,,2020-07-15,Afghanistan,2
442,,2020-07-16,Afghanistan,2
443,,2020-07-17,Afghanistan,2
444,,2020-07-18,Afghanistan,2
445,,2020-07-19,Afghanistan,2
446,,2020-07-20,Afghanistan,2
447,,2020-07-21,Afghanistan,2
448,,2020-07-22,Afghanistan,2
449,,2020-07-23,Afghanistan,2
450,,2020-07-24,Afghanistan,2
451,,2020-07-25,Afghanistan,2
452,,2020-07-26,Afghanistan,2
453,,2020-07-27,Afghanistan,2
454,,2020-07-28,Afghanistan,2
455,,2020-07-29,Afghanistan,2
456,,2020-07-30,Afghanistan,2
457,,2020-07-31,Afghanistan,2
458,,2020-08-01,Afghanistan,2
459,,2020-08-02,Afghanistan,2
460,,2020-08-03,Afghanistan,2
461,,2020-08-04,Afghanistan,2
462,,2020-08-05,Afghanistan,2
463,,2020-08-06,Afghanistan,2
464,,2020-08-07,Afghanistan,2
465,,2020-08-08,Afghanistan,2
466,,2020-08-09,Afghanistan,2
467,,2020-08-10,Afghanistan,2
468,,2020-08-11,Afghanistan,2
469,,2020-08-12,Afghanistan,2
470,,2020-08-13,Afghanistan,2
471,,2020-08-14,Afghanistan,2
472,,2020-08-15,Afghanistan,2
473,,2020-08-16,Afghanistan,2
474,,2020-08-17,Afghanistan,2
475,,2020-08-18,Afghanistan,2
476,,2020-08-19,Afghanistan,2
477,,2020-08-20,Afghanistan,2
478,,2020-08-21,Afghanistan,2
479,,2020-08-22,Afghanistan,2
480,,2020-08-23,Afghanistan,2
481,,2020-08-24,Afghanistan,2
482,,2020-08-25,Afghanistan,2
483,,2020-08-26,Afghanistan,2
484,,2020-08-27,Afghanistan,2
485,,2020-08-28,Afghanistan,2
486,,2020-08-29,Afghanistan,2
487,,2020-08-30,Afghanistan,2
488,,2020-08-31,Afghanistan,2
489,,2020-09-01,Afghanistan,2
490,,2020-09-02,Afghanistan,2
491,,2020-09-03,Afghanistan,2
492,,2020-09-04,Afghanistan,2
493,,2020-09-05,Afghanistan,2
494,,2020-09-06,Afghanistan,2
495,,2020-09-07,Afghanistan,2
496,,2020-09-08,Afghanistan,2
497,,2020-09-09,Afghanistan,2
498,,2020-09-10,Afghanistan,2
499,,2020-09-11,Afghanistan,2
500,,2020-09-12,Afghanistan,2
501,,2020-09-13,Afghanistan,2
502,,2020-09-14,Afghanistan,2
503,,2020-09-15,Afghanistan,2
504,,2020-09-16,Afghanistan,2
505,,2020-09-17,Afghanistan,2
506,,2020-09-18,Afghanistan,2
507,,2020-09-19,Afghanistan,2
508,,2020-09-20,Afghanistan,2
509,,2020-09-21,Afghanistan,2
510,,2020-09-22,Afghanistan,2
511,,2020-09-23,Afghanistan,2
512,,2020-09-24,Afghanistan,2
513,,2020-09-25,Afghanistan,2
514,,2020-09-26,Afghanistan,2
515,,2020-09-27,Afghanistan,2
516,,2020-09-28,Afghanistan,2
517,,2020-09-29,Afghanistan,2
518,,2020-09-30,Afghanistan,2
519,,2020-10-01,Afghanistan,2
520,,2020-10-02,Afghanistan,2
521,,2020-10-03,Afghanistan,2
522,,2020-10-04,Afghanistan,2
523,,2020-10-05,Afghanistan,2
524,,2020-10-06,Afghanistan,2
525,,2020-10-07,Afghanistan,2
526,,2020-10-08,Afghanistan,2
527,,2020-10-09,Afghanistan,2
528,,2020-10-10,Afghanistan,2
529,,2020-10-11,Afghanistan,2
530,,2020-10-12,Afghanistan,2
531,,2020-10-13,Afghanistan,2
532,,2020-10-14,Afghanistan,2
533,,2020-10-15,Afghanistan,2
534,,2020-10-16,Afghanistan,2
535,,2020-10-17,Afghanistan,2
536,,2020-10-18,Afghanistan,2
537,,2020-10-19,Afghanistan,2
538,,2020-10-20,Afghanistan,2
539,,2020-10-21,Afghanistan,2
540,,2020-10-22,Afghanistan,2
541,,2020-10-23,Afghanistan,2
542,,2020-10-24,Afghanistan,2
543,,2020-10-25,Afghanistan,2
544,,2020-10-26,Afghanistan,2
545,,2020-10-27,Afghanistan,2
546,,2020-10-28,Afghanistan,2
547,,2020-10-29,Afghanistan,2
548,,2020-10-30,Afghanistan,2
549,,2020-10-31,Afghanistan,2
550,,2020-11-01,Afghanistan,2
551,,2020-11-02,Afghanistan,2
552,,2020-11-03,Afghanistan,2
553,,2020-11-04,Afghanistan,2
554,,2020-11-05,Afghanistan,2
555,,2020-11-06,Afghanistan,2
556,,2020-11-07,Afghanistan,2
557,,2020-11-08,Afghanistan,2
558,,2020-11-09,Afghanistan,2
559,,2020-11-10,Afghanistan,2
560,,2020-11-11,Afghanistan,2
561,,2020-11-12,Afghanistan,2
562,,2020-11-13,Afghanistan,2
563,,2020-11-14,Afghanistan,2
564,,2020-11-15,Afghanistan,2
565,,2020-11-16,Afghanistan,2
566,,2020-03-22,Angola,3
567,,2020-03-23,Angola,3
568,,2020-03-24,Angola,3
569,,2020-03-25,Angola,3
570,,2020-03-26,Angola,3
571,,2020-03-27,Angola,3
572,,2020-03-28,Angola,3
573,,2020-03-29,Angola,3
574,,2020-03-30,Angola,3
575,,2020-03-31,Angola,3
576,,2020-04-01,Angola,3
577,,2020-04-02,Angola,3
578,,2020-04-03,Angola,3
579,,2020-04-04,Angola,3
580,,2020-04-05,Angola,3
581,,2020-04-06,Angola,3
582,,2020-04-07,Angola,3
583,,2020-04-08,Angola,3
584,,2020-04-09,Angola,3
585,,2020-04-10,Angola,3
586,,2020-04-11,Angola,3
587,,2020-04-12,Angola,3
588,,2020-04-13,Angola,3
589,,2020-04-14,Angola,3
590,,2020-04-15,Angola,3
591,,2020-04-16,Angola,3
592,,2020-04-17,Angola,3
593,,2020-04-18,Angola,3
594,,2020-04-19,Angola,3
595,,2020-04-20,Angola,3
596,,2020-04-21,Angola,3
597,,2020-04-22,Angola,3
598,,2020-04-23,Angola,3
599,,2020-04-24,Angola,3
600,,2020-04-25,Angola,3
601,,2020-04-26,Angola,3
602,,2020-04-27,Angola,3
603,,2020-04-28,Angola,3
604,,2020-04-29,Angola,3
605,,2020-04-30,Angola,3
606,,2020-05-01,Angola,3
607,,2020-05-02,Angola,3
608,,2020-05-03,Angola,3
609,,2020-05-04,Angola,3
610,,2020-05-05,Angola,3
611,,2020-05-06,Angola,3
612,,2020-05-07,Angola,3
613,,2020-05-08,Angola,3
614,,2020-05-09,Angola,3
615,,2020-05-10,Angola,3
616,,2020-05-11,Angola,3
617,,2020-05-12,Angola,3
618,,2020-05-13,Angola,3
619,,2020-05-14,Angola,3
620,,2020-05-15,Angola,3
621,,2020-05-16,Angola,3
622,,2020-05-17,Angola,3
623,,2020-05-18,Angola,3
624,,2020-05-19,Angola,3
625,,2020-05-20,Angola,3
626,,2020-05-21,Angola,3
627,,2020-05-22,Angola,3
628,,2020-05-23,Angola,3
629,,2020-05-24,Angola,3
630,,2020-05-25,Angola,3
631,,2020-05-26,Angola,3
632,,2020-05-27,Angola,3
633,,2020-05-28,Angola,3
634,,2020-05-29,Angola,3
635,,2020-05-30,Angola,3
636,,2020-05-31,Angola,3
637,,2020-06-01,Angola,3
638,,2020-06-02,Angola,3
639,,2020-06-03,Angola,3
640,,2020-06-04,Angola,3
641,,2020-06-05,Angola,3
642,,2020-06-06,Angola,3
643,,2020-06-07,Angola,3
644,,2020-06-08,Angola,3
645,,2020-06-09,Angola,3
646,,2020-06-10,Angola,3
647,,2020-06-11,Angola,3
648,,2020-06-12,Angola,3
649,,2020-06-13,Angola,3
650,,2020-06-14,Angola,3
651,,2020-06-15,Angola,3
652,,2020-06-16,Angola,3
653,,2020-06-17,Angola,3
654,,2020-06-18,Angola,3
655,,2020-06-19,Angola,3
656,,2020-06-20,Angola,3
657,,2020-06-21,Angola,3
658,,2020-06-22,Angola,3
659,,2020-06-23,Angola,3
660,,2020-06-24,Angola,3
661,,2020-06-25,Angola,3
662,,2020-06-26,Angola,3
663,,2020-06-27,Angola,3
664,,2020-06-28,Angola,3
665,,2020-06-29,Angola,3
666,,2020-06-30,Angola,3
667,,2020-07-01,Angola,3
668,,2020-07-02,Angola,3
669,,2020-07-03,Angola,3
670,,2020-07-04,Angola,3
671,,2020-07-05,Angola,3
672,,2020-07-06,Angola,3
673,,2020-07-07,Angola,3
674,,2020-07-08,Angola,3
675,,2020-07-09,Angola,3
676,,2020-07-10,Angola,3
677,,2020-07-11,Angola,3
678,,2020-07-12,Angola,3
679,,2020-07-13,Angola,3
680,,2020-07-14,Angola,3
681,,2020-07-15,Angola,3
682,,2020-07-16,Angola,3
683,,2020-07-17,Angola,3
684,,2020-07-18,Angola,3
685,,2020-07-19,Angola,3
686,,2020-07-20,Angola,3
687,,2020-07-21,Angola,3
688,,2020-07-22,Angola,3
689,,2020-07-23,Angola,3
690,,2020-07-24,Angola,3
691,,2020-07-25,Angola,3
692,,2020-07-26,Angola,3
693,,2020-07-27,Angola,3
694,,2020-07-28,Angola,3
695,,2020-07-29,Angola,3
696,,2020-07-30,Angola,3
697,,2020-07-31,Angola,3
698,,2020-08-01,Angola,3
699,,2020-08-02,Angola,3
700,,2020-08-03,Angola,3
701,,2020-08-04,Angola,3
702,,2020-08-05,Angola,3
703,,2020-08-06,Angola,3
704,,2020-08-07,Angola,3
705,,2020-08-08,Angola,3
706,,2020-08-09,Angola,3
707,,2020-08-10,Angola,3
708,,2020-08-11,Angola,3
709,,2020-08-12,Angola,3
710,,2020-08-13,Angola,3
711,,2020-08-14,Angola,3
712,,2020-08-15,Angola,3
713,,2020-08-16,Angola,3
714,,2020-08-17,Angola,3
715,,2020-08-18,Angola,3
716,,2020-08-19,Angola,3
717,,2020-08-20,Angola,3
718,,2020-08-21,Angola,3
719,,2020-08-22,Angola,3
720,,2020-08-23,Angola,3
721,,2020-08-24,Angola,3
722,,2020-08-25,Angola,3
723,,2020-08-26,Angola,3
724,,2020-08-27,Angola,3
725,,2020-08-28,Angola,3
726,,2020-08-29,Angola,3
727,,2020-08-30,Angola,3
728,,2020-08-31,Angola,3
729,,2020-09-01,Angola,3
730,,2020-09-02,Angola,3
731,,2020-09-03,Angola,3
732,,2020-09-04,Angola,3
733,,2020-09-05,Angola,3
734,,2020-09-06,Angola,3
735,,2020-09-07,Angola,3
736,,2020-09-08,Angola,3
737,,2020-09-09,Angola,3
738,,2020-09-10,Angola,3
739,,2020-09-11,Angola,3
740,,2020-09-12,Angola,3
741,,2020-09-13,Angola,3
742,,2020-09-14,Angola,3
743,,2020-09-15,Angola,3
744,,2020-09-16,Angola,3
745,,2020-09-17,Angola,3
746,,2020-09-18,Angola,3
747,,2020-09-19,Angola,3
748,,2020-09-20,Angola,3
749,,2020-09-21,Angola,3
750,,2020-09-22,Angola,3
751,,2020-09-23,Angola,3
752,,2020-09-24,Angola,3
753,,2020-09-25,Angola,3
754,,2020-09-26,Angola,3
755,,2020-09-27,Angola,3
756,,2020-09-28,Angola,3
757,,2020-09-29,Angola,3
758,,2020-09-30,Angola,3
759,,2020-10-01,Angola,3
760,,2020-10-02,Angola,3
761,,2020-10-03,Angola,3
762,,2020-10-04,Angola,3
763,,2020-10-05,Angola,3
764,,2020-10-06,Angola,3
765,,2020-10-07,Angola,3
766,,2020-10-08,Angola,3
767,,2020-10-09,Angola,3
768,,2020-10-10,Angola,3
769,,2020-10-11,Angola,3
770,,2020-10-12,Angola,3
771,,2020-10-13,Angola,3
772,,2020-10-14,Angola,3
773,,2020-10-15,Angola,3
774,,2020-10-16,Angola,3
775,,2020-10-17,Angola,3
776,,2020-10-18,Angola,3
777,,2020-10-19,Angola,3
778,,2020-10-20,Angola,3
779,,2020-10-21,Angola,3
780,,2020-10-22,Angola,3
781,,2020-10-23,Angola,3
782,,2020-10-24,Angola,3
783,,2020-10-25,Angola,3
784,,2020-10-26,Angola,3
785,,2020-10-27,Angola,3
786,,2020-10-28,Angola,3
787,,2020-10-29,Angola,3
788,,2020-10-30,Angola,3
789,,2020-10-31,Angola,3
790,,2020-11-01,Angola,3
791,,2020-11-02,Angola,3
792,,2020-11-03,Angola,3
793,,2020-11-04,Angola,3
794,,2020-11-05,Angola,3
795,,2020-11-06,Angola,3
796,,2020-11-07,Angola,3
797,,2020-11-08,Angola,3
